num,Thickness (mm),xCell,yCell,zCell,Angle (°),Height (mm),Radius (mm),RD,SA (cm^2),SA/VR (1/cm),Porosity,Elastic Modulus (GPa),Yield Strain (-),Yield Stress (MPa),Ultimate Strain (-),Ultimate Stress (MPa),Energy Absorption (MJ/m^3),Plateau Stress (MPa)
635,0.3,4,4,3,60,8,7.5,19.12492035,31.30476394,114.8975453,80.87507965,3.857750409,0.025198283,89.49318587,0.166030839,125.2473395,52.44651353,95.06146874
636,0.4,4,4,3,60,8,7.5,25.48955402,31.44366491,86.76408214,74.51044598,5.434749675,0.0250952,125.5166304,0.179966003,180.9698006,73.22319129,133.4400642
637,0.2,3,3,4,60,8,7.5,14.08983969,34.1901607,172.4533031,85.91016031,2.164442484,0.028387506,57.11423869,0.15992558,80.97069548,36.21487198,70.88346486
638,0.3,3,3,4,60,8,7.5,21.14071788,34.21079682,114.1050818,78.85928212,3.55519882,0.028280573,93.43266184,0.178973138,134.4714222,59.29771366,117.343436
639,0.4,3,3,4,60,8,7.5,28.16412049,33.88541739,85.46482037,71.83587951,5.06799074,0.028293237,133.2538831,0.184032291,192.3730718,83.21602937,165.9886263
640,0.2,4,3,4,60,8,7.5,12.73984639,31.03099966,173.3426535,87.26015361,1.556690753,0.032888824,48.08434727,0.151299983,64.68308712,29.87542908,61.00510621
641,0.3,4,3,4,60,8,7.5,19.15465543,31.06593987,114.8199904,80.84534457,2.543032855,0.032255768,76.94141282,0.183074564,106.7330069,48.14003961,96.28766454
642,0.4,4,3,4,60,8,7.5,25.53708829,31.07550687,86.19549097,74.46291171,3.604904607,0.031987311,108.1013955,0.19452402,154.1431226,67.2385595,136.6128935
643,0.2,3,4,4,60,8,7.5,12.74081776,31.13289438,172.1804323,87.25918224,2.249578074,0.02767157,57.75020121,0.104069337,75.59463782,32.3612551,59.42366442
644,0.3,3,4,4,60,8,7.5,19.16657368,31.26350434,114.5379772,80.83342632,3.701073429,0.027687242,95.07036965,0.125644028,126.0576131,53.14434061,95.50651651
645,0.4,3,4,4,60,8,7.5,25.5896219,31.67875794,86.05240817,74.4103781,5.2879632,0.027710072,135.9539151,0.124368459,182.4437853,74.37321682,134.5197949
646,0.2,4,4,4,60,8,7.5,11.56357949,27.75728085,169.3019288,88.43642051,1.8348,0.027553643,46.88582368,0.119282573,62.90219735,27.29000484,52.40913066
647,0.3,4,4,4,60,8,7.5,17.36554293,27.9482281,113.4490785,82.63445707,2.989862099,0.027254063,75.50616485,0.14466621,103.9624386,44.36314309,83.42046103
648,0.4,4,4,4,60,8,7.5,23.17584662,28.11226278,85.48694238,76.82415338,4.243356104,0.02713342,106.6500507,0.144663841,149.1001499,62.48952571,118.849713
649,0.2,3,3,3,0,10,7.5,15.57095749,46.46335639,167.4383615,84.42904251,3.566565035,0.02365157,77.22173159,0.196747637,105.0391683,46.10350852,92.20818955
650,0.3,3,3,3,0,10,7.5,23.34602531,46.12478457,111.5779878,76.65397469,5.53388707,0.023501406,118.9863539,0.199211621,165.701901,72.88850534,149.1528385
651,0.4,3,3,3,0,10,7.5,31.19761157,46.04588463,82.87368067,68.80238843,7.588138251,0.023463514,162.8681131,0.199241114,229.5638968,101.5416978,209.5174906
652,0.2,4,3,3,0,10,7.5,14.143526,42.71778221,170.5336076,85.856474,2.314088852,0.027026101,57.91262059,0.186141157,81.22792537,35.74815484,70.96058855
653,0.3,4,3,3,0,10,7.5,21.17038137,42.56090778,113.5729226,78.82961863,3.63998896,0.026658397,89.75629266,0.198795903,128.6020289,56.83099154,116.5650353
654,0.4,4,3,3,0,10,7.5,28.29782728,42.61518017,84.64198958,71.70217272,5.039465592,0.026458841,123.259488,0.198792756,179.225377,79.92750598,166.0103502
655,0.2,3,4,3,0,10,7.5,14.13581912,42.94632538,171.5465533,85.86418088,2.313347117,0.027032039,57.90779533,0.182338166,81.26180095,35.75185055,70.88967027
656,0.3,3,4,3,0,10,7.5,21.22093711,42.68495957,114.1131516,78.77906289,3.635193946,0.026655122,89.62615046,0.198812056,128.7193267,56.85341544,116.3402076
657,0.4,3,4,3,0,10,7.5,28.31040212,42.83556765,85.09650351,71.68959788,5.038741409,0.026470334,123.299684,0.198789799,179.2062985,79.75581449,165.8031815
658,0.2,4,4,3,0,10,7.5,12.79451522,38.77009095,172.8445576,87.20548478,1.762781763,0.026357264,42.93654026,0.199925852,60.92798034,27.14150304,56.40226932
659,0.3,4,4,3,0,10,7.5,19.24061017,39.18582331,114.7334334,80.75938983,2.758409586,0.025918143,65.97603436,0.199913573,96.21592417,43.37752183,92.17577127
660,0.4,4,4,3,0,10,7.5,25.69035089,39.55806242,85.95802914,74.30964911,3.823075689,0.025736328,90.74577745,0.193608308,133.8770404,60.98658463,131.1492239
661,0.2,3,3,4,0,10,7.5,14.05223815,41.95166555,170.4117368,85.94776185,3.66515243,0.024518364,82.533236,0.105046034,108.810696,49.13610839,101.7311189
662,0.3,3,3,4,0,10,7.5,21.08993146,42.54206835,113.299037,78.91006854,5.77853686,0.024373483,129.2859946,0.126560926,170.9068801,73.06662899,145.8002525
663,0.4,3,3,4,0,10,7.5,28.1576273,42.46014764,84.220464,71.8423727,7.938202261,0.024395221,177.7777968,0.150605392,236.8152159,100.1582907,199.4009129
664,0.2,4,3,4,0,10,7.5,12.72702728,38.50013572,171.238143,87.27297272,2.799798177,0.025460533,65.68475715,0.198691523,86.19655354,38.49288609,82.10494163
665,0.3,4,3,4,0,10,7.5,19.09812678,38.9060305,113.7976056,80.90187322,4.478775532,0.025118695,103.5434454,0.107572532,134.7034226,60.00094249,122.1608182
666,0.4,4,3,4,0,10,7.5,25.54787634,38.4276741,85.37352238,74.45212366,6.217208379,0.024991618,142.9436774,0.118972373,187.2327782,81.569884,164.7804711
667,0.2,3,4,4,0,10,7.5,12.74827336,38.27613586,171.1515863,87.25172664,2.784805279,0.025524822,65.51204733,0.198699045,85.60736602,38.05449249,80.43023631
668,0.3,3,4,4,0,10,7.5,19.13889883,38.52404894,113.914362,80.86110117,4.458557248,0.025200579,103.4411078,0.101249194,134.7785142,59.86304079,122.73874
669,0.4,3,4,4,0,10,7.5,25.52411961,38.65893989,85.20039221,74.47588039,6.20152739,0.025023483,142.7807584,0.11770159,187.2393031,81.61871028,164.0868183
670,0.2,4,4,4,0,10,7.5,11.55817074,34.75154811,168.4926487,88.44182926,2.165776175,0.024160063,47.99373735,0.198671269,66.48356273,30.04141837,64.37131101
671,0.3,4,4,4,0,10,7.5,17.32299739,34.54166584,112.4769556,82.67700261,3.484303577,0.023952367,76.48871196,0.126559663,102.5300073,47.51652575,99.087116
672,0.4,4,4,4,0,10,7.5,23.14530263,34.81935198,84.44611563,76.85469737,4.844846719,0.024000438,106.5887498,0.142991447,142.3285103,65.15425363,134.8385883
673,0.2,3,3,3,30,10,7.5,15.48611463,45.96690963,168.6649005,84.51388537,2.408060245,0.032673655,73.86400927,0.199286962,100.1828931,43.78521031,86.35378398
674,0.3,3,3,3,30,10,7.5,23.24203252,46.05959603,111.68898,76.75796748,3.901741026,0.032467094,118.8747108,0.199309683,165.1780676,70.8785876,139.7597329
675,0.4,3,3,3,30,10,7.5,30.96775795,45.71082064,83.29211558,69.03224205,5.518737776,0.032412523,167.8387395,0.192943907,235.1101587,98.55433398,190.82388
676,0.2,4,3,3,30,10,7.5,14.00098615,42.39250445,170.2312773,85.99901385,2.540801512,0.025150239,58.82016253,0.141701627,80.90905216,36.48709258,72.10532611
677,0.3,4,3,3,30,10,7.5,21.00773816,42.36153619,113.3666374,78.99226184,4.0813334,0.024882714,93.39198486,0.161874413,133.1108725,58.31728496,114.6024623
678,0.4,4,3,3,30,10,7.5,28.08522506,42.24774184,84.519917,71.91477494,5.74585976,0.024821,131.126263,0.185961652,191.7650425,62.73350491,159.1375167
679,0.2,3,4,3,30,10,7.5,14.07485469,42.47710933,170.7684022,85.92514531,2.283354622,0.027168749,57.46917989,0.132917523,80.20296106,35.89515323,70.65018227
680,0.3,3,4,3,30,10,7.5,21.11751063,42.48749019,113.3257971,78.88248937,3.74517519,0.026905649,93.27601839,0.177223182,132.3032929,58.75577129,116.210303
681,0.4,3,4,3,30,10,7.5,28.18447917,42.61932723,84.99165678,71.81552083,5.339633847,0.026763578,132.2284379,0.188592541,190.0525487,82.75741637,162.4583223
682,0.2,4,4,3,30,10,7.5,12.73690001,38.71438176,171.8020169,87.26309999,1.880139746,0.027133282,47.25408206,0.12281723,64.19208922,29.90056694,62.46713825
683,0.3,4,4,3,30,10,7.5,19.15714953,38.85178802,114.3709363,80.84285047,3.048996173,0.026542329,74.82946662,0.156951535,105.1180159,48.30578231,99.07535696
684,0.4,4,4,3,30,10,7.5,25.54401809,39.09152702,85.97288567,74.45598191,4.295375132,0.026433843,104.9525216,0.159456539,151.2958481,67.30677162,135.8790209
685,0.2,3,3,4,30,10,7.5,14.05107151,42.39247856,171.3416609,85.94892849,2.367492085,0.031951225,70.90928864,0.153609061,88.89711274,37.89932518,71.8564682
686,0.3,3,3,4,30,10,7.5,21.07816944,42.62183897,113.5146635,78.92183056,3.881031958,0.03169642,115.2527556,0.175128984,150.1544893,61.82028126,114.9131286
687,0.4,3,3,4,30,10,7.5,28.17520563,42.56058985,85.08518181,71.82479437,5.518589899,0.031336682,161.8971164,0.187814069,217.630257,86.39104354,157.7914795
688,0.2,4,3,4,30,10,7.5,12.69421422,38.46829512,173.3361003,87.30578578,2.412138005,0.025480935,56.6392546,0.149244165,75.60879272,32.08034671,59.15091435
689,0.3,4,3,4,30,10,7.5,19.11481389,38.79503215,114.5387986,80.88518611,3.905279291,0.025324258,91.08774093,0.175804281,125.5029457,52.2328018,96.49601108
690,0.4,4,3,4,30,10,7.5,25.52379833,38.83837257,86.00955477,74.47620167,5.507105679,0.025161578,127.5532565,0.179594433,180.939373,73.10066357,132.4189788
691,0.2,3,4,4,30,10,7.5,12.73485448,38.66656169,173.0220636,87.26514552,2.441630211,0.025495739,57.36790543,0.098688257,74.56952321,32.19975334,60.31791547
692,0.3,3,4,4,30,10,7.5,19.12831893,38.76185613,114.9046448,80.87168107,4.045380767,0.025282051,94.1847597,0.153084183,125.4181443,52.89537925,97.56063088
693,0.4,3,4,4,30,10,7.5,25.51738547,38.72388653,86.29125169,74.48261453,5.799215212,0.025151353,134.2596794,0.15816623,182.5366004,73.20392281,135.6535147
694,0.2,4,4,4,30,10,7.5,11.5827899,34.0447213,167.9729107,88.4172101,1.965972941,0.025998903,47.18119381,0.115201807,62.86602626,27.16331863,52.3806464
695,0.3,4,4,4,30,10,7.5,17.30520736,34.6708542,112.2141766,82.69479264,3.191344105,0.025790159,75.92258369,0.174728179,103.6591095,44.26084841,82.55750391
696,0.4,4,4,4,30,10,7.5,23.14442282,34.63194237,84.3632016,76.85557718,4.520388603,0.025728945,107.2640514,0.178518629,149.6331147,61.77428176,114.7131755
697,0.2,3,3,3,60,10,7.5,15.41545346,46.13384999,167.9990319,84.58454654,2.396664353,0.032875894,73.99915387,0.18915354,99.82838487,43.78278771,86.31171486
698,0.3,3,3,3,60,10,7.5,23.18105691,45.83278319,111.1900864,76.81894309,3.907352817,0.032393084,118.756504,0.199301636,165.0669526,70.6949486,139.286622
699,0.4,3,3,3,60,10,7.5,30.94275673,45.44839186,82.60343191,69.05724327,5.505825469,0.032531224,168.0995897,0.199305725,234.8734034,98.82758077,192.43799
700,0.2,4,3,3,60,10,7.5,13.98718148,42.31711922,171.1822381,86.01281852,2.52839811,0.025347144,59.03087356,0.141580367,80.72214384,36.26335208,71.71164094
701,0.3,4,3,3,60,10,7.5,20.99837265,42.44785537,113.6573399,79.00162735,4.063324627,0.024975963,93.35879674,0.173192263,132.8073767,58.58812789,115.3271837
702,0.4,4,3,3,60,10,7.5,28.07665749,42.33094381,84.98178798,71.92334251,5.734740321,0.024677114,130.0473626,0.192172265,191.7354307,81.8166098,158.8286056
703,0.2,3,4,3,60,10,7.5,14.03725445,42.53690837,171.4615479,85.96274555,2.363107943,0.03194658,70.76700177,0.151059604,89.04712993,37.96739319,71.89559106
704,0.3,3,4,3,60,10,7.5,21.06240562,42.36803582,113.990254,78.93759438,3.876555495,0.03156758,114.6203637,0.184013653,150.3939089,61.88529191,114.978742
705,0.4,3,4,3,60,10,7.5,28.1793588,42.16451099,84.93681303,71.8206412,5.51257463,0.031389591,162.0123163,0.173859763,217.1989687,86.42127608,158.5990261
706,0.2,4,4,3,60,10,7.5,12.75060768,38.53779283,171.7101494,87.24939232,2.419566256,0.025461288,56.76614146,0.15307734,75.78107952,32.12664415,59.43145167
707,0.3,4,4,3,60,10,7.5,19.13623298,38.72016195,114.1790118,80.86376702,3.915835654,0.025243677,91.01841966,0.183407032,125.8814734,52.47262067,97.17333613
708,0.4,4,4,3,60,10,7.5,25.5164248,39.14864048,85.74462994,74.4835752,5.517321397,0.025130601,127.6189601,0.179615259,181.1848117,73.09780208,131.8984355
709,0.2,3,3,4,60,10,7.5,14.06142514,42.71016992,172.0263578,85.93857486,2.283434213,0.027187806,57.51469767,0.164560652,80.26474169,35.90171478,70.38853554
710,0.3,3,3,4,60,10,7.5,21.10887762,42.56015259,114.0828252,78.89112238,3.744127201,0.026965397,93.47362306,0.162015462,132.0744278,58.65060761,115.9037707
711,0.4,3,3,4,60,10,7.5,28.17452256,42.4289222,85.00021356,71.82547744,5.33539924,0.026816109,132.4038501,0.155708265,189.1650683,82.50222898,161.5433757
712,0.2,4,3,4,60,10,7.5,12.73566859,38.32141827,172.5390813,87.26433141,1.889703854,0.026674167,46.62686921,0.137984014,64.75782383,29.5640847,61.30553937
713,0.3,4,3,4,60,10,7.5,19.14127321,38.79202739,114.1535279,80.85872679,3.069482038,0.026181744,74.22542767,0.156947827,106.3883997,48.1037684,97.44556584
714,0.4,4,3,4,60,10,7.5,25.55887375,38.90783642,86.2341177,74.44112625,4.285011559,0.026241691,103.8759269,0.164446604,151.9557754,67.42857157,136.3526247
715,0.2,3,4,4,60,10,7.5,12.7476245,38.44677773,173.1194881,87.2523755,2.443035895,0.025488604,57.3835033,0.112620044,74.66923068,32.23064939,60.93034228
716,0.3,3,4,4,60,10,7.5,19.13231085,39.1070253,114.7519996,80.86768915,4.040851752,0.025281664,94.07775222,0.140463436,125.2627739,52.89442196,97.9563119
717,0.4,3,4,4,60,10,7.5,25.54160836,38.96939051,86.04520574,74.45839164,5.787071386,0.025179492,134.1413725,0.154374981,181.9383792,74.32852347,135.8714318
718,0.2,4,4,4,60,10,7.5,11.55575654,34.34603637,169.0517103,88.44424346,1.836630229,0.027484669,46.80591409,0.125780869,62.57779456,27.66657418,55.4931614
719,0.3,4,4,4,60,10,7.5,17.34082818,34.53045882,113.0855867,82.65917182,2.981919066,0.027330196,75.5325953,0.146094334,103.1707071,44.22165086,83.49078713
720,0.4,4,4,4,60,10,7.5,23.14591158,35.02652893,85.01150451,76.85408842,4.22019286,0.027240996,106.5218727,0.186756051,148.8805396,61.75912444,116.2099266
721,0.2,3,3,3,0,15,7.5,15.46090188,68.38999614,166.5693518,84.53909812,3.346842492,0.024026768,73.72012458,0.177842156,102.845717,45.86927993,92.26148692
722,0.3,3,3,3,0,15,7.5,23.21744669,68.63973773,110.2280074,76.78255331,5.296302049,0.023755326,115.2227792,0.199280548,162.6245704,72.28021384,146.8201957
723,0.4,3,3,3,0,15,7.5,31.03530765,67.69001824,81.78173506,68.96469235,7.343212557,0.023593239,158.5637446,0.196764596,226.3341156,100.5912169,205.7429309
724,0.2,4,3,3,0,15,7.5,14.04388264,63.57635935,170.613868,85.95611736,2.693505544,0.02357197,58.10422085,0.158805275,81.70065624,34.68313771,68.56960751
725,0.3,4,3,3,0,15,7.5,21.09172161,62.84318364,113.2871962,78.90827839,4.198573521,0.022942213,87.92742083,0.152599684,127.4399123,55.21758958,109.5128955
726,0.4,4,3,3,0,15,7.5,28.11705435,63.02336687,84.96294399,71.88294565,5.846617512,0.023303544,124.5536706,0.199434916,176.8522733,77.0336184,156.7431451
727,0.2,3,4,3,0,15,7.5,14.02898935,62.80146932,170.0821631,85.97101065,2.651385755,0.023463611,56.90831287,0.196618843,79.57014794,34.94431168,68.53412697
728,0.3,3,4,3,0,15,7.5,21.03103356,62.93537999,113.1714239,78.96896644,4.196010592,0.023375584,89.69217639,0.185252825,125.7973918,55.35175487,109.9363077
729,0.4,3,4,3,0,15,7.5,28.12419509,62.6459916,84.17121351,71.87580491,5.813085249,0.023376413,124.2629129,0.195363871,176.1144921,77.59283281,157.4157133
730,0.2,4,4,3,0,15,7.5,12.73226332,57.6310671,170.7361609,87.26773668,1.936362923,0.023093365,40.84441046,0.199266768,59.62562139,26.51662088,53.83905021
731,0.3,4,4,3,0,15,7.5,19.12617402,58.09172595,113.2216534,80.87382598,3.036860657,0.023095102,64.06288615,0.199273809,94.9694789,42.38967722,87.26291842
732,0.4,4,4,3,0,15,7.5,25.51880228,58.45257708,84.81664081,74.48119772,4.18670874,0.023284112,89.11037702,0.199262969,132.8952375,59.7119366,123.9207787
733,0.2,3,3,4,0,15,7.5,14.04121336,63.90782912,170.3260214,85.95878664,4.486264351,0.022111476,90.22539725,0.138757356,123.9560431,44.21517025,80.50774109
734,0.3,3,3,4,0,15,7.5,21.09398363,63.58241066,113.5216031,78.90601637,6.036826197,0.025453393,141.5840582,0.051623766,188.413583,64.76413695,126.3722076
735,0.4,3,3,4,0,15,7.5,28.1882963,63.52109265,84.54374008,71.8117037,7.422381661,0.030702162,213.0384,0.157623959,262.8237056,90.40838421,177.69541
736,0.2,4,3,4,0,15,7.5,12.75461849,58.20458437,172.0562049,87.24538151,2.709999202,0.028147464,70.85960527,0.097429776,88.42290948,36.54529545,67.68800071
737,0.3,4,3,4,0,15,7.5,19.11941356,57.97604228,114.8248143,80.88058644,4.2051658,0.027784581,108.4284367,0.120224524,137.6396579,57.89129844,107.2264383
738,0.4,4,3,4,0,15,7.5,25.54592463,58.37846173,85.7084953,74.45407537,5.761939682,0.027823688,148.7945307,0.154378923,189.7696344,79.92684199,152.8163424
739,0.2,3,4,4,0,15,7.5,12.7434342,58.107894,171.9686534,87.2565658,2.705041228,0.028050496,70.46766472,0.113893509,88.56611058,36.72636719,67.62685178
740,0.3,3,4,4,0,15,7.5,19.10898273,58.00192139,114.4075591,80.89101727,4.222102675,0.027635302,108.2348756,0.130315558,138.2505804,58.03453844,108.6814461
741,0.4,3,4,4,0,15,7.5,25.53788042,58.04818139,85.56782357,74.46211958,5.796526804,0.027520706,147.9314584,0.129080725,188.7413019,80.02496024,152.6494105
742,0.2,4,4,4,0,15,7.5,11.55277558,52.26792921,168.4505927,88.44722442,2.115640043,0.027531102,54.01462182,0.108834386,67.44325787,28.41377129,52.66394351
743,0.3,4,4,4,0,15,7.5,17.35210631,52.12183226,112.8258126,82.64789369,3.279787872,0.027086691,82.27902643,0.122756203,104.4638622,44.92194151,86.34844491
744,0.4,4,4,4,0,15,7.5,23.16481299,52.2266662,84.59688945,76.83518701,4.502780246,0.02680617,111.6967322,0.173351192,143.5668047,62.45905512,122.6848588
745,0.2,3,3,3,30,15,7.5,15.47066306,68.92868183,167.3211136,84.52933694,2.995336962,0.025223291,69.56158238,0.192054701,100.9596951,44.10186038,87.6258322
746,0.3,3,3,3,30,15,7.5,23.1965918,67.95858497,110.9477189,76.8034082,4.874237223,0.024990243,112.0598978,0.199701691,166.067227,70.81416707,140.3720218
747,0.4,3,3,3,30,15,7.5,30.93417361,67.83262095,82.77967971,69.06582639,6.90357387,0.025048303,159.1156621,0.199626033,236.7640153,98.65599635,192.9131794
748,0.2,4,3,3,30,15,7.5,14.00247817,63.08592977,170.5642704,85.99752183,2.575399553,0.024674283,58.39533746,0.185651588,82.93907333,36.42078208,72.17975217
749,0.3,4,3,3,30,15,7.5,21.03488041,63.25179323,113.3741705,78.96511959,4.138594631,0.024523224,93.21449354,0.199558306,136.9733918,59.01207351,116.7368886
750,0.4,4,3,3,30,15,7.5,28.06322481,63.49643444,84.73171691,71.93677519,5.825043404,0.024378927,130.3582189,0.199549739,194.9788364,82.29786423,162.0826266
751,0.2,3,4,3,30,15,7.5,14.06611816,63.07067613,170.0292985,85.93388184,2.384027841,0.026293297,57.91589568,0.19202706,83.30432142,35.82060696,70.45039736
752,0.3,3,4,3,30,15,7.5,21.13354025,63.46424961,112.7304485,78.86645975,4.068526815,0.024585304,91.88891336,0.183157905,137.2511034,58.04415791,113.6194538
753,0.4,3,4,3,30,15,7.5,28.18785716,63.21171684,83.9235753,71.81214284,5.798953022,0.02440245,129.9107528,0.194502068,193.9637078,80.91394331,159.7911683
754,0.2,4,4,3,30,15,7.5,12.72412485,57.78005992,171.357415,87.27587515,1.9606754,0.025765802,46.59702268,0.192085536,65.40891383,29.30017676,59.90624181
755,0.3,4,4,3,30,15,7.5,19.11854136,57.86808268,114.0681871,80.88145864,3.137451357,0.026785887,77.76451351,0.131365283,108.1927468,48.03992819,97.02213134
756,0.4,4,4,3,30,15,7.5,25.53266041,57.60938536,85.28299488,74.46733959,4.475219271,0.025428957,104.8497207,0.184130446,152.9695646,67.8110614,135.4458654
757,0.2,3,3,4,30,15,7.5,14.08762777,62.81239535,171.0287312,85.91237223,2.642711289,0.029895811,73.72057399,0.159041214,95.79011551,33.22870135,60.59405599
758,0.3,3,3,4,30,15,7.5,21.07937479,63.55095826,113.6481494,78.92062521,4.491476836,0.0271453,112.9395337,0.179227797,162.4546643,48.19549687,75.03506567
759,0.4,3,3,4,30,15,7.5,28.14688017,63.24546328,84.51910129,71.85311983,6.40583547,0.027841293,165.5350717,0.070813537,252.7855739,78.19149636,132.5898903
760,0.2,4,3,4,30,15,7.5,12.74057708,57.59491712,171.1895841,87.25942292,2.157812962,0.028603287,57.40491756,0.116504653,74.56202629,32.11973758,60.80424171
761,0.3,4,3,4,30,15,7.5,19.108487,57.82525287,113.5788128,80.891513,3.524482788,0.02802654,91.73009088,0.179912281,124.8059916,52.30909536,97.28713421
762,0.4,4,3,4,30,15,7.5,25.50067526,57.91885084,85.08604402,74.49932474,4.957332583,0.02812008,129.4859247,0.196391312,180.5836014,73.41153843,135.7763351
763,0.2,3,4,4,30,15,7.5,12.71256693,57.64436216,172.1527948,87.28743307,2.284843711,0.027415528,58.0705091,0.126594281,75.50586385,32.59519223,62.93575417
764,0.3,3,4,4,30,15,7.5,19.1006375,58.63287304,114.1233188,80.8993625,3.776340331,0.027129607,94.89794685,0.153159078,125.8992608,53.3565291,100.6923977
765,0.4,3,4,4,30,15,7.5,25.52947415,58.27951092,84.96507608,74.47052585,5.419702177,0.026944631,135.1924718,0.151912038,181.6496922,74.51518424,137.874802
766,0.2,4,4,4,30,15,7.5,11.57000217,51.46620955,167.7712906,88.42999783,2.04203002,0.024998153,46.96291783,0.150369835,63.74623521,28.02316812,55.76925406
767,0.3,4,4,4,30,15,7.5,17.35017143,51.78394314,111.7481889,82.64982857,3.309916759,0.024853043,75.6416711,0.166799959,104.9666279,44.85516288,84.31396652
768,0.4,4,4,4,30,15,7.5,23.10566054,51.80968317,84.05041361,76.89433946,4.687543436,0.024772246,106.745894,0.175646957,150.4579209,62.43157778,115.5356605
769,0.2,3,3,3,60,15,7.5,15.42050541,68.34495666,168.6421528,84.57949459,2.999989306,0.02522846,69.68513182,0.197045549,100.8136676,44.19779726,87.80327706
770,0.3,3,3,3,60,15,7.5,23.19215199,68.57927922,111.4251822,76.80784801,4.861793663,0.025164121,112.6191784,0.199691884,165.9404168,71.07948546,141.3809451
771,0.4,3,3,3,60,15,7.5,30.97041035,68.67670529,82.82741702,69.02958965,6.896937133,0.024890185,157.87217,0.192024549,237.2456642,78.903453,193.4997543
772,0.2,4,3,3,60,15,7.5,14.05942997,63.04863233,170.1224339,85.94057003,2.577122638,0.024704666,58.51270934,0.190716871,83.33258946,36.47735186,71.99972142
773,0.3,4,3,3,60,15,7.5,21.03295469,63.22089003,113.51059,78.96704531,4.142888809,0.024520317,93.29917072,0.199551694,137.3439323,59.25026079,117.5239079
774,0.4,4,3,3,60,15,7.5,28.10246537,63.55571588,84.57151808,71.89753463,5.822518929,0.024474746,130.8596327,0.19955198,195.8358478,82.86017761,162.8666675
775,0.2,3,4,3,60,15,7.5,14.02137665,62.74366124,171.7567005,85.97862335,2.809979384,0.02569271,66.57602618,0.150475327,89.2464376,39.03515135,75.68081513
776,0.3,3,4,3,60,15,7.5,21.11371728,62.90693961,113.3589858,78.88628272,4.618439838,0.025676621,109.3490518,0.178413073,149.7312821,63.18632362,119.6812198
777,0.4,3,4,3,60,15,7.5,28.14909507,62.87018441,84.49325324,71.85090493,6.576709128,0.025557782,154.9326787,0.174557114,216.4249494,53.53866319,158.8873831
778,0.2,4,4,3,60,15,7.5,12.64553727,58.16276652,171.9798969,87.35446273,2.187696194,0.028769286,58.56306413,0.145647939,75.46958683,32.03118182,62.18656002
779,0.3,4,4,3,60,15,7.5,19.10925652,58.07744936,113.9508809,80.89074348,3.558873596,0.028324304,93.68487179,0.16216162,125.0648312,51.92448247,96.7054282
780,0.4,4,4,3,60,15,7.5,25.47187326,57.89059408,85.21010682,74.52812674,5.026237295,0.027431193,127.8232102,0.196367582,181.1272518,72.15904717,131.9792659
781,0.2,3,3,4,60,15,7.5,14.09671578,63.46394752,170.1574344,85.90328422,2.405171524,0.023896401,52.6645991,0.138951731,82.72395445,35.93852441,70.66843261
782,0.3,3,3,4,60,15,7.5,21.13994219,63.39107688,112.7830832,78.86005781,4.024456349,0.023592702,86.8988883,0.147774061,135.2443455,58.71860219,116.1929092
783,0.4,3,3,4,60,15,7.5,28.15144143,63.08942909,84.15103268,71.84855857,5.642504888,0.024582918,127.424227,0.197083886,192.3017692,80.94971733,158.2451176
784,0.2,4,3,4,60,15,7.5,12.75375576,58.43424697,172.1594294,87.24624424,1.947554164,0.025900149,46.54683467,0.140168126,65.15906809,29.57675523,59.81171023
785,0.3,4,3,4,60,15,7.5,19.14636555,57.82424181,114.1319366,80.85363445,3.126250069,0.025125139,72.2949663,0.167833742,108.0578725,47.76568466,95.38007818
786,0.4,4,3,4,60,15,7.5,25.54816496,57.55810198,85.6772595,74.45183504,4.447757344,0.0250981,102.7347454,0.162810961,153.9328488,67.47812026,135.8415692
787,0.2,3,4,4,60,15,7.5,12.76652183,57.37016402,171.9776268,87.23347817,2.308801881,0.025964066,55.32828092,0.135470692,76.3759433,32.1172075,62.62439081
788,0.3,3,4,4,60,15,7.5,19.15096627,58.03049244,113.6919207,80.84903373,3.724632389,0.028174926,97.49197772,0.159522025,126.2521497,52.38481075,99.47315237
789,0.4,3,4,4,60,15,7.5,25.55036081,57.80598362,85.0124442,74.44963919,5.435094918,0.02698288,135.7843267,0.126529551,181.520951,70.39508724,128.4797585
790,0.2,4,4,4,60,15,7.5,11.55743061,51.52189633,168.3784314,88.44256939,2.02944773,0.024901469,46.47733343,0.154160309,63.44941627,27.7950092,55.41876576
791,0.3,4,4,4,60,15,7.5,17.33335982,52.08437331,112.0757768,82.66664018,3.29567929,0.024846649,75.29522695,0.179430358,104.6920183,44.63316095,83.8936895
792,0.4,4,4,4,60,15,7.5,23.15727804,52.05520918,84.23503757,76.84272196,4.664221253,0.024791569,106.3049193,0.181958294,149.8787006,62.13050904,114.5945242
793,0.2,3,3,3,0,20,7.5,15.42981122,91.03333143,168.1481059,84.57018878,3.617499999,0.022028324,72.45246222,0.173397493,105.3870977,45.96780598,97.82746583
794,0.3,3,3,3,0,20,7.5,23.12772944,91.069114,111.689359,76.87227056,5.564907025,0.022536774,114.2852379,0.1508955,162.5529511,73.22475512,155.807179
795,0.4,3,3,3,0,20,7.5,30.91540808,91.14289269,82.90241147,69.08459192,8.015249205,0.022272859,162.4920156,0.177238989,233.5695225,102.5851161,215.1947713
